date,open,high,low,close,volume
2011-05-16,18.5328,18.5742,18.3494,18.3790,32195400
2011-05-17,18.3553,18.5032,18.2843,18.4145,20981000
2011-05-18,18.4381,18.4914,18.2961,18.4618,17754900
2011-05-19,18.5091,18.6156,18.4263,18.5801,14716000
2011-05-20,18.5506,18.8010,18.4559,18.5328,16843800
2011-05-23,18.3434,18.4381,18.3079,18.3908,18110400
2011-05-24,18.3908,18.5210,18.3612,18.4381,17338800
2011-05-25,18.3020,18.4785,18.2961,18.3434,18177000
2011-05-26,18.3316,18.4973,18.3079,18.4085,20179900
2011-05-27,18.4736,18.5506,18.3346,18.5150,17248500
2011-05-31,18.6275,18.7281,18.5328,18.6748,23689900
2011-06-01,18.5979,18.6866,18.4085,18.4440,22151100
2011-06-02,18.4440,18.4855,18.2201,18.3257,17434400
2011-06-03,18.1068,18.2665,18.0594,18.1363,21807100
2011-06-06,18.0772,18.1068,17.9588,17.9647,17966200
2011-06-07,18.0239,18.1127,17.9352,17.9352,15994800
2011-06-08,17.8760,18.0636,17.8168,17.9529,20884500
2011-06-09,17.9352,18.0713,17.8760,17.9470,16702300
2011-06-10,17.9115,18.0772,17.8760,17.9529,23682600
2011-06-13,17.9174,18.2488,17.8997,18.0772,23344800
2011-06-14,18.1896,18.3020,18.1363,18.2192,20066000
2011-06-15,18.1245,18.1837,17.8819,17.9588,24251600
2011-06-16,17.8878,18.0239,17.8523,18.0062,18918100
2011-06-17,18.1363,18.3139,18.1127,18.2074,27875100
2011-06-20,18.1423,18.4145,18.1186,18.3198,17484200
2011-06-21,18.4204,18.5417,18.3257,18.4085,36025500
2011-06-22,18.3494,18.4381,18.2724,18.2724,17831400
2011-06-23,18.1186,18.1896,17.9233,18.1778,24501200
2011-06-24,18.2074,18.2192,18.0121,18.0121,20177000
2011-06-27,18.1363,18.3079,18.0476,18.2014,18753400
2011-06-28,18.2724,18.3671,18.2014,18.3553,17214100
2011-06-29,18.4381,18.5683,18.3967,18.4973,19974500
2011-06-30,18.5742,18.6393,18.5269,18.5861,40634100
2011-07-01,18.5920,18.7754,18.5683,18.7458,20029400
2011-07-05,18.7813,18.8050,18.6748,18.7162,20885600
2011-07-06,18.8060,18.8300,18.6620,18.7340,18067600
2011-07-07,18.7460,18.7820,18.6380,18.7340,21992300
2011-07-08,18.6260,18.7700,18.6080,18.6800,18641800
2011-07-11,18.5420,18.5780,18.4161,18.4760,19328100
2011-07-12,18.4101,18.6800,18.4101,18.4580,21553500
2011-07-13,18.5120,18.6500,18.4281,18.4880,15749700
2011-07-14,18.5060,18.5540,18.3201,18.3441,21715000
2011-07-15,18.4161,18.4161,18.1161,18.1821,32964300
2011-07-18,18.0981,18.1041,17.8942,18.0681,21969200
2011-07-19,18.0921,18.2061,17.9751,18.1941,21419700
2011-07-20,18.1941,18.2181,18.0441,18.1341,19848000
2011-07-21,18.2721,18.4401,18.1401,18.1641,37919900
2011-07-22,18.0201,18.2121,17.8882,18.1881,27526800
2011-07-25,18.0021,18.0981,17.9062,17.9422,21250300
2011-07-26,17.9422,18.0561,17.9242,17.9602,17823300
2011-07-27,17.9362,18.1191,17.9242,17.9722,27016400
2011-07-28,17.9542,18.0741,17.4503,17.5522,49621600
2011-07-29,17.3903,17.6002,17.2583,17.5522,27495800
2011-08-01,18.0321,18.0441,17.5162,17.7082,28477000
2011-08-02,17.6722,17.7562,17.4563,17.5043,29209600
2011-08-03,17.5102,17.7142,17.3963,17.6962,27518600
2011-08-04,17.5043,17.5282,17.2643,17.2643,44381700
2011-08-05,17.4263,17.5642,16.9224,17.3543,53780500
2011-08-08,16.9824,17.3423,16.5265,16.6164,71994200
2011-08-09,16.8024,17.3363,16.3945,17.3063,76610000
2011-08-10,17.3423,17.3843,16.6464,16.7244,61988400
2011-08-11,16.8084,17.2043,16.6824,17.0603,52647300
2011-08-12,17.3603,17.3603,16.7964,16.9284,42587100
2011-08-15,17.0963,17.3063,17.0004,17.2823,26190900
2011-08-16,17.1083,17.3423,17.0663,17.2703,21907100
2011-08-17,17.3603,17.5762,17.3363,17.4983,25683100
2011-08-18,17.3663,17.4263,16.9164,17.0723,45846600
2011-08-19,16.9104,17.1683,16.7904,16.7904,38015000
2011-08-22,17.2043,17.2043,16.9554,17.0663,35885200
2011-08-23,17.0603,17.3843,17.0423,17.3843,29673300
2011-08-24,17.3183,17.6962,17.2703,17.6542,25045700
2011-08-25,17.6422,17.7802,17.3663,17.4323,23793300
2011-08-26,17.3243,17.5222,17.0663,17.4203,22738500
2011-08-29,17.6062,17.6782,17.4923,17.5522,23313100
2011-08-30,17.5822,17.8762,17.5402,17.7682,22641800
2011-08-31,17.9122,17.9362,16.7964,17.0843,113009600
2011-09-01,17.1503,17.2163,16.9464,16.9584,37669400
2011-09-02,16.8324,17.0184,16.8084,16.8264,26457800
2011-09-06,16.7604,16.7904,16.5085,16.6944,33491100
2011-09-07,16.8384,16.8744,16.6944,16.8744,24534400
2011-09-08,16.7784,16.8744,16.7364,16.7724,21920400
2011-09-09,16.6764,16.7136,16.4785,16.5205,35973100
2011-09-12,16.4665,16.7484,16.3705,16.7244,25551800
2011-09-13,16.7184,16.9404,16.6404,16.8684,24052900
2011-09-14,16.9044,17.0963,16.6284,16.9524,23103300
2011-09-15,16.9284,17.1863,16.9104,17.1203,21805400
2011-09-16,17.2883,17.3603,17.1203,17.3603,34262000
2011-09-19,17.1203,17.1983,16.9824,17.1443,21648500
2011-09-20,17.2583,17.5043,17.1983,17.3063,20646600
2011-09-21,17.3483,17.3903,16.9584,16.9764,25849500
2011-09-22,16.7484,16.8375,16.4725,16.6464,125998700
2011-09-23,16.6584,16.7664,16.5025,16.7064,103805100
2011-09-26,16.8324,17.0483,16.7964,17.0004,70599100
2011-09-27,17.2583,17.3963,17.1143,17.1983,29434700
2011-09-28,17.2703,17.4503,17.1023,17.1263,21645600
2011-09-29,17.3603,17.3723,17.0783,17.3003,34176700
2011-09-30,17.2343,17.3963,17.0963,17.1083,27759500
2011-10-03,17.1803,17.3063,16.8924,16.8924,32147600
2011-10-04,16.8264,17.0244,16.5265,16.9824,43300000
2011-10-05,17.0515,17.2586,16.9876,17.2403,32228000
2011-10-06,17.2099,17.3134,17.0150,17.3012,22165400
2011-10-07,17.4656,17.4961,17.2403,17.3195,22387500
2011-10-10,17.5631,17.7640,17.5265,17.7640,20839400
2011-10-11,17.5874,17.6605,17.4839,17.5204,22122500
2011-10-12,17.6057,17.8006,17.4352,17.6544,25899600
2011-10-13,17.5570,17.7336,17.4778,17.7214,20037500
2011-10-14,17.8858,17.9224,17.6422,17.7640,23799900
2011-10-17,17.7762,17.8919,17.6179,17.6727,18489200
2011-10-18,17.6910,17.8736,17.5204,17.7884,19931100
2011-10-19,17.8249,17.8736,17.6240,17.7153,19726300
2011-10-20,17.5326,17.6910,17.4352,17.6544,31382600
2011-10-21,17.8128,17.8858,17.6483,17.7397,30226900
2011-10-24,17.7275,17.7458,17.5204,17.5874,24207400
2011-10-25,17.4961,17.5692,17.2464,17.3012,33709500
2011-10-26,17.4778,17.5265,17.3317,17.5083,27994700
2011-10-27,17.7823,18.0685,17.6910,17.7458,37745400
2011-10-28,17.9528,18.1477,17.8493,18.1112,24332100
2011-10-31,17.9406,18.0563,17.8432,17.8493,26336500
2011-11-01,17.6788,17.7275,17.4291,17.4778,31540300
2011-11-02,17.7579,17.8493,17.6179,17.7092,21760000
2011-11-03,17.8432,17.9589,17.7092,17.9285,20786000
2011-11-04,17.7458,17.8036,17.6301,17.7579,18416300
2011-11-07,17.7823,17.9345,17.6910,17.9285,15008500
2011-11-08,17.8493,17.9650,17.7519,17.9406,20837700
2011-11-09,17.7397,17.8128,17.5387,17.6057,27174200
2011-11-10,17.7031,17.8676,17.6301,17.7579,19872100
2011-11-11,17.9041,17.9954,17.8554,17.9163,15112200
2011-11-14,17.8188,17.8554,17.6910,17.7762,21931900
2011-11-15,17.7884,17.8858,17.6727,17.8128,28673900
2011-11-16,17.7336,17.7945,17.4778,17.5265,26548100
2011-11-17,17.5448,17.5692,17.3134,17.4230,27499300
2011-11-18,17.4656,17.5083,17.3195,17.4413,22080200
2011-11-21,17.2890,17.3499,17.1429,17.2708,22281800
2011-11-22,17.2829,17.3134,17.0515,17.1002,37397500
2011-11-23,17.0393,17.0576,16.7592,16.7775,30225400
2011-11-25,16.7470,16.8810,16.6922,16.6922,12036800
2011-11-28,17.0028,17.1185,16.9054,17.0211,24221400
2011-11-29,17.0576,17.2220,17.0393,17.0881,18171800
2011-11-30,17.3986,17.6483,17.3926,17.6483,33436200
2011-12-01,17.6179,17.6301,17.4595,17.5631,21840400
2011-12-02,17.6544,17.7336,17.5813,17.6361,22165000
2011-12-05,17.7701,17.8432,17.6544,17.7519,21862000
2011-12-06,17.7701,17.8554,17.6970,17.7640,17020700
2011-12-07,17.7458,17.9041,17.6483,17.9041,40802000
2011-12-08,17.8006,17.8067,17.5448,17.5752,22568200
2011-12-09,17.7092,17.7214,17.5387,17.6788,24357500
2011-12-12,17.6727,17.7092,17.6118,17.6666,25795900
2011-12-13,17.6970,17.8128,17.6301,17.6849,21906400
2011-12-14,17.6666,17.7762,17.5265,17.5448,22676100
2011-12-15,17.6544,17.6727,17.4839,17.5326,25849000
2011-12-16,17.3865,17.5692,17.3621,17.5692,44929300
2011-12-19,17.6483,17.6970,17.4474,17.5022,19015400
2011-12-20,17.5631,17.7579,17.5204,17.7336,33607200
2011-12-21,17.7519,17.8432,17.6788,17.8432,27610300
2011-12-22,17.9285,18.1598,17.8432,18.0624,30343000
2011-12-23,18.0990,18.2573,18.0990,18.1903,18131500
2011-12-27,18.2208,18.3669,18.1721,18.2938,16462300
2011-12-28,18.2999,18.3669,18.2147,18.2390,16707700
2011-12-29,18.2999,18.3852,18.2390,18.3730,17747500
2011-12-30,18.3304,18.4522,18.3182,18.4156,15687800
2012-01-03,18.5496,18.5996,18.4522,18.5009,33005300
2012-01-04,18.6227,18.6836,18.4826,18.5314,37213900
2012-01-05,18.5679,18.5740,18.3791,18.5131,34457000
2012-01-06,18.5836,18.5960,18.2931,18.3426,45580800
2012-01-09,18.4229,18.4476,18.2313,18.3302,26790100
2012-01-10,18.4167,18.4909,18.3796,18.3920,29064200
2012-01-11,18.3735,18.5589,18.3735,18.5341,23700600
2012-01-12,18.5898,18.6948,18.5465,18.6145,26511100
2012-01-13,18.5712,18.6021,18.4229,18.5836,22096800
2012-01-17,18.7257,18.8308,18.6454,18.6948,23500200
2012-01-18,18.7381,18.7566,18.6330,18.7443,22015000
2012-01-19,18.7381,18.8184,18.7257,18.7999,25524000
2012-01-20,18.7999,18.8617,18.7566,18.8555,26445100
2012-01-23,18.8555,18.8864,18.7010,18.7875,19186300
2012-01-24,18.6639,18.6639,18.4909,18.5960,24341100
2012-01-25,18.5774,18.6887,18.3611,18.6701,28136800
2012-01-26,18.4785,18.5280,18.1572,18.2004,56003200
2012-01-27,18.2251,18.2499,18.0150,18.0212,36358500
2012-01-30,17.9965,18.1572,17.9347,18.1324,29433400
2012-01-31,18.2560,18.2560,18.0614,18.1757,29371200
2012-02-01,18.4847,18.4971,18.2808,18.2931,30615800
2012-02-02,18.4600,18.4847,18.3673,18.4105,25698100
2012-02-03,18.5218,18.5836,18.4538,18.5094,26294400
2012-02-06,18.4353,18.5280,18.3487,18.5218,23567300
2012-02-07,18.4476,18.6330,18.4167,18.5651,24180600
2012-02-08,18.5651,18.6330,18.5527,18.5527,20115200
2012-02-09,18.5774,18.5774,18.4662,18.5341,18073900
2012-02-10,18.4291,18.5218,18.3549,18.4414,25000200
2012-02-13,18.4909,18.6145,18.4847,18.5651,23042700
2012-02-14,18.6145,18.6330,18.4476,18.5836,21628300
2012-02-15,18.5280,18.5836,18.3982,18.4600,23030300
2012-02-16,18.4785,18.6516,18.4476,18.5527,23546700
2012-02-17,18.6269,18.6330,18.5403,18.5465,31320000
2012-02-21,18.6021,18.7875,18.5836,18.7505,25388800
2012-02-22,18.6948,18.7690,18.6639,18.7134,15731900
2012-02-23,18.6763,18.8370,18.6763,18.8246,22468900
2012-02-24,18.8061,18.8432,18.7196,18.7505,18273700
2012-02-27,18.7319,18.8061,18.7196,18.7628,30631900
2012-02-28,18.7937,18.9019,18.7628,18.8679,20298000
2012-02-29,18.8432,18.9359,18.8308,18.9050,26529700
2012-03-01,18.8741,18.9482,18.6330,18.9297,21582000
2012-03-02,18.9544,19.1583,18.9111,19.0780,23542400
2012-03-05,19.0656,19.2294,19.0038,19.1522,39273200
2012-03-06,19.0347,19.1398,18.9482,18.9884,25447700
2012-03-07,18.9668,19.1398,18.9668,19.0842,16542500
2012-03-08,19.2016,19.2510,19.0842,19.1583,18745600
2012-03-09,19.1583,19.2696,19.1583,19.2696,19202000
2012-03-12,19.2819,19.4797,19.2696,19.4303,20570800
2012-03-13,19.4797,19.5539,19.4303,19.5477,23764600
2012-03-14,19.5291,19.6527,19.4179,19.4364,24506000
2012-03-15,19.4117,19.5600,19.3746,19.5539,20003200
2012-03-16,19.5909,19.5971,19.4735,19.5230,28666300
2012-03-19,19.4426,19.6157,19.3746,19.5600,19746000
2012-03-20,19.5291,19.6713,19.4735,19.6466,18135100
2012-03-21,19.6837,19.7578,19.6713,19.6775,21085300
2012-03-22,19.6527,19.6898,19.5044,19.5971,80257500
2012-03-23,19.5662,19.6033,19.3932,19.4797,77769100
2012-03-26,19.5353,19.6713,19.5230,19.6466,75567700
2012-03-27,19.6466,19.7455,19.5291,19.5539,27904800
2012-03-28,19.4859,19.5106,19.2819,19.3808,31387200
2012-03-29,19.1892,19.2881,19.0162,19.2881,28715500
2012-03-30,19.3561,19.3932,19.2572,19.3005,21745700
2012-04-02,19.3314,19.5230,19.3252,19.4364,21696800
2012-04-03,19.4241,19.5291,19.3623,19.4241,22006400
2012-04-04,19.3932,19.5662,19.3932,19.5106,26605900
2012-04-05,19.4872,19.5311,19.2741,19.3932,21473600
2012-04-09,19.2239,19.3336,19.1487,19.2051,19223300
2012-04-10,19.1299,19.1926,18.7727,18.8855,34766600
2012-04-11,19.0484,19.1237,18.9732,19.0861,21593600
2012-04-12,19.2992,19.3556,19.2302,19.3305,19678900
2012-04-13,19.2741,19.3430,19.1299,19.1425,25029500
2012-04-16,19.1550,19.2553,19.1174,19.1863,14736000
2012-04-17,19.2866,19.3995,19.2239,19.3618,21704500
2012-04-18,19.2741,19.3368,19.2177,19.2741,12861100
2012-04-19,19.2992,19.3556,19.1801,19.2678,16743800
2012-04-20,19.2678,19.4872,19.2428,19.3430,22069800
2012-04-23,19.3493,19.3681,19.1863,19.1863,27331000
2012-04-24,19.5687,20.0074,19.5123,19.8821,51905000
2012-04-25,19.9072,20.0388,19.8821,19.8946,28458400
2012-04-26,19.9260,20.3898,19.9197,20.3334,34743900
2012-04-27,20.3522,20.5277,20.3397,20.4775,24100000
2012-04-30,20.3898,20.6531,20.3835,20.6280,26651400
2012-05-01,20.6405,20.8912,20.6405,20.7220,28321400
2012-05-02,20.7095,20.7909,20.5904,20.7095,27929300
2012-05-03,20.5716,20.7784,20.5340,20.7533,24708200
2012-05-04,20.7095,20.7533,20.5716,20.5966,19111300
2012-05-07,20.3647,20.7408,20.3522,20.6844,25771200
2012-05-08,20.5653,20.8098,20.5590,20.7095,26660300
2012-05-09,20.6029,20.7032,20.5026,20.5653,21595200
2012-05-10,20.7283,20.8411,20.6468,20.7659,23889100
2012-05-11,20.9226,21.2610,20.8975,21.0542,41985000
2012-05-14,20.9476,21.0354,20.7157,21.0166,30006400
2012-05-15,20.8787,21.0605,20.8411,20.9038,28024400
2012-05-16,20.9790,21.0291,20.7909,20.8035,22541800
2012-05-17,20.7909,21.0103,20.7533,20.8662,23399200
2012-05-18,20.9414,21.1921,20.9351,21.0981,38876800
2012-05-21,21.1294,21.2736,21.0354,21.0793,24667800
2012-05-22,21.0354,21.1921,20.9602,21.0229,28027300
2012-05-23,20.8975,21.0918,20.7345,20.9100,25725200
2012-05-24,20.9226,21.1232,20.9100,21.0855,24082600
2012-05-25,21.0981,21.2192,21.0103,21.1169,22284100
2012-05-29,21.2422,21.2987,21.1232,21.2736,22911100
2012-05-30,21.1357,21.3801,21.1232,21.2109,30160800
2012-05-31,21.1984,21.5682,21.1796,21.4177,32259000
2012-06-01,21.3739,21.4428,21.1733,21.2485,29091800
2012-06-04,21.2548,21.4804,21.2172,21.4052,26700400
2012-06-05,21.3676,21.4742,21.2799,21.3488,24424900
2012-06-06,21.4303,21.6622,21.3425,21.6622,27729800
2012-06-07,21.7625,21.7750,21.4115,21.4115,42417600
2012-06-08,21.3927,21.7249,21.3801,21.6559,27959400
2012-06-11,21.7625,21.9380,21.6622,21.6810,26192000
2012-06-12,21.7061,21.9317,21.5744,21.9255,27812900
2012-06-13,21.9004,21.9756,21.7625,21.9255,26546000
2012-06-14,21.8878,22.5146,21.8628,22.3705,31612200
2012-06-15,22.5209,22.5648,22.3203,22.3830,41585800
2012-06-18,22.3517,22.5523,22.3141,22.3329,22627200
2012-06-19,22.4269,22.4394,22.0571,22.2326,26838900
2012-06-20,22.1762,22.3329,22.0634,22.1950,23353100
2012-06-21,22.2138,22.3454,21.9255,21.9568,28404000
2012-06-22,22.0696,22.1448,21.9317,22.0445,87136400
2012-06-25,21.9129,21.9693,21.7938,21.9067,87787000
2012-06-26,21.8941,22.0132,21.8440,21.9255,20488400
2012-06-27,21.9693,22.1135,21.9505,22.0571,16185100
2012-06-28,21.9568,22.1887,21.9067,22.1824,21426600
2012-06-29,22.3768,22.3956,22.2138,22.3517,30458800
2012-07-02,22.3768,22.6902,22.3391,22.6902,24801600
2012-07-03,22.6964,22.6964,22.4363,22.5648,15479800
2012-07-05,22.5397,22.5460,22.2702,22.4206,22817200
2012-07-06,22.2357,22.5277,22.1469,22.4896,22049600
2012-07-09,22.4515,22.5530,22.3563,22.5530,17414000
2012-07-10,22.6546,22.6736,22.4578,22.4896,21606900
2012-07-11,22.4769,22.5150,22.2738,22.3754,20684700
2012-07-12,22.2357,22.2738,21.9883,22.1279,24143600
2012-07-13,22.1659,22.4325,22.1152,22.4325,19190100
2012-07-16,22.3500,22.5657,22.3309,22.4769,17691300
2012-07-17,22.4261,22.7815,22.3690,22.7307,21328400
2012-07-18,22.6800,22.9655,22.6101,22.9655,25449900
2012-07-19,22.7498,22.7624,22.3373,22.5150,30349500
2012-07-20,22.4261,22.5277,22.2738,22.3944,26677300
2012-07-23,22.2104,22.5277,22.1406,22.4515,27252700
2012-07-24,22.5023,22.6228,21.7281,21.9756,38629700
2012-07-25,22.1088,22.5403,22.0390,22.4198,31936700
2012-07-26,22.7434,23.1178,22.7371,23.0353,34751200
2012-07-27,23.1432,23.7016,23.1242,23.5684,45572900
2012-07-30,23.5303,23.9174,23.4986,23.7524,24892300
2012-07-31,23.6699,24.1809,23.6699,24.0633,36692300
2012-08-01,24.2029,24.2918,23.8857,23.8857,28003600
2012-08-02,23.8095,23.9618,23.6889,23.8222,24657600
2012-08-03,24.0316,24.1141,23.7778,23.8476,24292000
2012-08-06,23.8476,24.0982,23.8412,23.8666,16362500
2012-08-07,23.9364,23.9872,23.7397,23.7587,21769500
2012-08-08,23.6889,23.8032,23.4986,23.7524,22446800
2012-08-09,23.6826,23.7270,23.5113,23.6255,21159700
2012-08-10,23.5937,23.7968,23.5049,23.7905,16589500
2012-08-13,23.7397,23.8032,23.6826,23.7270,13117500
2012-08-14,23.7587,23.8095,23.5874,23.6382,20275700
2012-08-15,23.5493,23.6509,23.4605,23.5430,21046300
2012-08-16,23.5303,23.6826,23.2447,23.6318,23110400
2012-08-17,23.6572,23.6636,23.5176,23.5874,17824500
2012-08-20,23.4986,23.5049,23.3590,23.4097,25286800
2012-08-21,23.3907,23.4097,23.2067,23.2193,24900000
2012-08-22,23.1876,23.3082,23.1305,23.2003,21678700
2012-08-23,23.2067,23.2891,23.1178,23.2003,20946000
2012-08-24,23.1368,23.5049,23.1305,23.4478,23211700
2012-08-27,23.3716,23.4699,23.3209,23.3970,22007300
2012-08-28,23.3082,23.4795,23.2193,23.2511,20301100
2012-08-29,23.2638,23.5113,23.2638,23.3653,15925700
2012-08-30,23.2891,23.3780,23.2067,23.2828,15792600
2012-08-31,23.4161,23.4605,23.2003,23.2511,20144800
2012-09-04,23.2130,23.4288,23.1876,23.3590,23824200
2012-09-05,23.3399,23.4890,23.2891,23.4351,22805800
2012-09-06,23.5937,23.8222,23.5493,23.7587,24345400
2012-09-07,23.7714,23.7714,23.4224,23.6699,20811600
2012-09-10,23.6826,23.8857,23.6191,23.7460,18279800
2012-09-11,23.7587,23.9872,23.7587,23.8730,18771700
2012-09-12,23.8920,24.1839,23.7968,23.9364,23510400
2012-09-13,23.9174,24.2474,23.8793,24.2093,26496300
2012-09-14,23.9491,24.0380,23.5113,23.6445,41113300
2012-09-17,23.5684,23.8920,23.5493,23.8603,28919500
2012-09-18,23.8095,23.9491,23.6255,23.8983,23035700
2012-09-19,23.8285,24.0887,23.8095,23.9618,21093900
2012-09-20,23.9364,24.1839,23.8603,24.0760,23253600
2012-09-21,24.1395,24.4822,24.1395,24.1649,36093800
2012-09-24,24.3045,24.4250,24.2505,24.2728,20126200
2012-09-25,24.3299,24.4758,24.1395,24.1522,17693700
2012-09-26,24.1649,24.3552,24.1141,24.1649,24688900
2012-09-27,24.1998,24.2981,24.0506,24.1078,28532800
2012-09-28,24.0570,24.0951,23.8603,23.9237,59909900
2012-10-01,23.8793,24.0951,23.8603,23.9555,53520100
2012-10-02,24.0697,24.1776,23.9110,23.9935,20509500
2012-10-03,24.0443,24.3235,23.9047,24.2220,21572900
2012-10-04,24.3235,24.3870,24.2537,24.3299,20322700
2012-10-05,24.5227,24.5805,24.2339,24.3045,20824800
2012-10-08,24.2082,24.3141,24.0734,24.1761,15015300
2012-10-09,24.1761,24.1953,23.8359,23.8423,23385100
2012-10-10,23.8102,23.8487,23.6561,23.7010,19894500
2012-10-11,23.7588,23.8166,23.2773,23.2773,29416800
2012-10-12,23.2709,23.2838,22.7253,22.8729,37074200
2012-10-15,22.7253,22.7445,22.3594,22.6033,46233400
2012-10-16,22.6161,22.8986,22.5391,22.7253,28296900
2012-10-17,22.8537,23.0334,22.7509,22.9307,22662400
2012-10-18,23.0141,23.4764,22.9949,23.1233,26911000
2012-10-19,23.1746,23.1746,22.6579,22.6739,27580100
2012-10-22,22.6226,22.7188,22.5006,22.6354,20800800
2012-10-23,22.4749,22.7702,22.4107,22.4685,23734100
2012-10-24,22.1347,22.4556,21.1846,22.2823,36018300
2012-10-25,22.4300,22.4364,21.9678,22.1475,22342700
2012-10-26,22.1282,22.3401,22.0512,22.2310,18839200
2012-10-31,22.3080,22.3914,22.1026,22.2053,20591400
2012-11-01,22.3658,22.5455,22.2887,22.5263,23895800
2012-11-02,22.5712,22.7124,22.4107,22.4235,28329400
2012-11-05,22.3914,22.4300,22.1026,22.3594,17674700
2012-11-06,22.3401,22.4235,22.2053,22.3401,19179000
2012-11-07,21.6981,21.9228,21.3643,21.5943,45957200
2012-11-08,21.7046,21.7880,21.3001,21.3130,36669200
2012-11-09,21.1974,21.6468,20.9984,21.5312,31871300
2012-11-12,21.6083,21.8522,21.5376,21.7431,19995900
2012-11-13,21.7431,22.1026,21.6725,21.7944,23021200
2012-11-14,21.8586,22.0063,21.6147,21.6853,25150900
2012-11-15,21.6018,21.7880,21.3001,21.4542,26051100
2012-11-16,21.3964,21.4414,21.1204,21.2744,32351100
2012-11-19,21.4799,21.7559,20.9984,21.7110,21731800
2012-11-20,21.7174,21.7238,21.4735,21.6211,20489800
2012-11-21,21.6853,21.7598,21.5505,21.7302,27868900
2012-11-23,21.8008,22.0576,21.7367,22.0576,21697600
2012-11-26,21.9164,21.9678,21.6981,21.8073,34852800
2012-11-27,21.7816,21.8394,21.5441,21.5826,26506100
2012-11-28,21.4863,21.6147,21.3194,21.5826,30828500
2012-11-29,21.6917,21.8715,21.6789,21.7816,29542600
2012-11-30,21.7944,22.0512,21.7816,21.9100,36130600
2012-12-03,21.9742,22.0833,21.8458,21.9164,19611800
2012-12-04,21.8586,21.9036,21.7110,21.7752,21290900
2012-12-05,21.6853,22.0255,21.6789,21.7688,29170900
2012-12-06,21.7302,21.8650,21.5697,21.6018,23415000
2012-12-07,21.6339,21.7046,21.4542,21.6564,22337700
2012-12-10,21.6211,21.7495,21.4863,21.6532,20842600
2012-12-11,21.7046,21.9742,21.7046,21.9228,23725800
2012-12-12,21.9870,22.2695,21.9806,22.1411,24038700
2012-12-13,22.1475,22.2310,21.9934,22.0320,18939300
2012-12-14,21.9870,22.0769,21.8137,21.8329,26190800
2012-12-17,21.8779,21.9999,21.8008,21.9742,24809000
2012-12-18,21.9164,22.1090,21.8073,22.0448,34858000
2012-12-19,21.9999,22.0448,21.7495,21.7688,25205500
2012-12-20,21.7495,21.9549,21.7110,21.9357,25415900
2012-12-21,21.7880,21.9164,21.5184,21.6147,55350500
2012-12-24,21.4991,21.7944,21.4991,21.6596,9673500
2012-12-26,21.6981,21.7944,21.5697,21.6853,13391700
2012-12-27,21.7302,21.7431,21.3130,21.6083,24248800
2012-12-28,21.4799,21.5890,21.3707,21.3900,20401800
2012-12-31,21.2680,21.6532,21.2488,21.6404,26911500
2013-01-02,22.0769,22.4685,21.9613,22.4685,38323500
2013-01-03,22.5263,22.5776,22.3208,22.4813,28932700
2013-01-04,22.5327,22.6418,22.4685,22.6161,21136600
2013-01-07,22.6290,22.7895,22.5327,22.7188,27500500
2013-01-08,22.7758,22.7888,22.2881,22.3401,29210300
2013-01-09,22.3986,22.4897,22.2686,22.2686,19618400
2013-01-10,22.4051,22.5157,22.3271,22.3531,23664100
2013-01-11,22.3986,22.4311,22.1970,22.2881,27074400
2013-01-14,22.2165,22.2555,22.0864,22.1255,21973300
2013-01-15,22.0995,22.1320,21.8523,21.9564,24338600
2013-01-16,21.8718,21.9043,21.5662,21.6312,33765500
2013-01-17,21.6507,21.6930,21.3971,21.5922,38971400
2013-01-18,21.3450,21.7483,21.3060,21.7483,38661000
2013-01-22,21.7808,22.0084,21.6247,21.8588,29734600
2013-01-23,21.8393,22.0734,21.8133,21.9694,25459300
2013-01-24,22.0149,22.1645,21.9499,21.9499,26786300
2013-01-25,22.1905,22.2686,21.9954,22.1255,27095500
2013-01-28,22.1125,22.3076,22.0573,22.1970,23660300
2013-01-29,22.1970,22.6523,22.1905,22.5547,30975400
2013-01-30,22.5222,22.6783,22.4116,22.4246,24179700
2013-01-31,22.4572,22.7303,22.4246,22.6263,26239500
2013-02-01,22.8669,23.1726,22.7888,23.0945,29182600
2013-02-04,23.0100,23.0685,22.7628,22.9124,28233900
2013-02-05,23.0100,23.1726,22.9775,22.9905,20928300
2013-02-06,22.8279,23.0815,22.8279,23.0425,34952400
2013-02-07,23.0490,23.1205,22.8019,22.9384,19054700
2013-02-08,23.0165,23.1043,22.8669,22.9384,18275500
2013-02-11,22.9319,22.9677,22.8019,22.9124,13687800
2013-02-12,22.9254,23.1986,22.9124,23.1531,16959000
2013-02-13,23.1986,23.2896,22.9840,23.0360,17402500
2013-02-14,23.0360,23.0490,22.7823,22.9514,26204900
2013-02-15,22.9709,23.1205,22.8604,22.9970,24859300
2013-02-19,23.0035,23.2116,23.0035,23.1986,16879600
2013-02-20,23.2051,23.4002,23.0620,23.0685,35656800
2013-02-21,22.9970,23.1661,22.7628,23.0425,25155400
2013-02-22,23.0555,23.2181,22.9059,23.2051,20813400
2013-02-25,23.2636,23.4652,22.8864,22.8864,32523700
2013-02-26,23.1140,23.2181,23.0230,23.0815,26263600
2013-02-27,23.1205,23.3482,23.0620,23.3156,23526300
2013-02-28,23.2831,23.5758,23.2506,23.3547,31849800
2013-03-01,23.2116,23.4652,23.1726,23.4197,23501500
